customer_id,customer_name,email,gender,age,country,city,income,education,marital_status,registration_date,customer_status
CUST01001,Customer 1001,customer1001@example.com,Other,60,Germany,London,125343,Postgraduate,Single,2025-12-08,Active
CUST01002,Customer 1002,customer1002@example.com,Other,56,Singapore,Coimbatore,29241,Graduate,Single,2025-04-23,Active
CUST01003,Customer 1003,customer1003@example.com,Other,47,USA,London,176455,PhD,Married,2025-08-07,Active
CUST01004,Customer 1004,customer1004@example.com,Other,64,USA,Delhi,127380,PhD,Married,2025-09-22,Inactive
CUST01005,Customer 1005,customer1005@example.com,Other,24,Australia,New York,198600,PhD,Married,2026-08-10,Inactive
CUST01006,Customer 1006,customer1006@example.com,Female,65,India,Hyderabad,164067,Graduate,Divorced,2025-11-14,Active
CUST01007,Customer 1007,customer1007@example.com,Female,62,UK,Mumbai,202133,High School,Divorced,2026-01-14,Active
CUST01008,Customer 1008,customer1008@example.com,Female,44,Australia,Mumbai,128589,PhD,Single,2026-03-15,Inactive
CUST01009,Customer 1009,customer1009@example.com,Female,56,Australia,London,26786,High School,Single,2025-08-04,Inactive
CUST01010,Customer 1010,customer1010@example.com,Other,45,Germany,Bengaluru,54395,Postgraduate,Single,2026-07-29,Inactive
CUST01011,Customer 1011,customer1011@example.com,Female,31,Australia,Hyderabad,128253,PhD,Married,2026-02-07,Active
CUST01012,Customer 1012,customer1012@example.com,Female,59,Singapore,Delhi,114432,High School,Married,2026-05-21,Active
CUST01013,Customer 1013,customer1013@example.com,Male,30,USA,Bengaluru,203732,Graduate,Single,2026-03-23,Active
CUST01014,Customer 1014,customer1014@example.com,Other,34,India,Coimbatore,117622,Graduate,Single,2026-01-06,Inactive
CUST01015,Customer 1015,customer1015@example.com,Female,45,USA,Coimbatore,218542,High School,Married,2025-01-19,Inactive
CUST01016,Customer 1016,customer1016@example.com,Female,61,India,Berlin,67236,High School,Married,2025-12-14,Inactive
CUST01017,Customer 1017,customer1017@example.com,Female,37,Singapore,Mumbai,111596,Postgraduate,Single,2025-03-19,Active
CUST01018,Customer 1018,customer1018@example.com,Male,43,UK,Mumbai,195169,Postgraduate,Divorced,2025-12-26,Inactive
CUST01019,Customer 1019,customer1019@example.com,Female,20,Australia,Coimbatore,52921,Graduate,Single,2026-02-23,Inactive
CUST01020,Customer 1020,customer1020@example.com,Other,24,USA,Chennai,97315,PhD,Divorced,2025-11-21,Active
CUST01021,Customer 1021,customer1021@example.com,Female,20,India,Delhi,194168,High School,Single,2025-07-03,Active
CUST01022,Customer 1022,customer1022@example.com,Male,21,UK,London,157522,Graduate,Single,2025-02-05,Inactive
CUST01023,Customer 1023,customer1023@example.com,Female,63,USA,Mumbai,200066,PhD,Married,2026-02-04,Inactive
CUST01024,Customer 1024,customer1024@example.com,Male,61,France,Bengaluru,141039,PhD,Married,2026-02-21,Inactive
CUST01025,Customer 1025,customer1025@example.com,Female,60,India,Pune,218318,Graduate,Single,2025-10-12,Active
CUST01026,Customer 1026,customer1026@example.com,Female,20,Singapore,London,222421,High School,Married,2026-03-03,Active
CUST01027,Customer 1027,customer1027@example.com,Male,22,Germany,Chennai,244276,PhD,Married,2026-04-10,Inactive
CUST01028,Customer 1028,customer1028@example.com,Other,32,Singapore,London,52453,High School,Single,2025-11-02,Inactive
CUST01029,Customer 1029,customer1029@example.com,Male,47,USA,Coimbatore,158018,High School,Married,2025-01-29,Active
CUST01030,Customer 1030,customer1030@example.com,Other,35,Germany,London,50709,Graduate,Married,2026-06-03,Active
CUST01031,Customer 1031,customer1031@example.com,Other,43,France,Berlin,76501,Graduate,Married,2025-10-06,Active
CUST01032,Customer 1032,customer1032@example.com,Male,26,Australia,Bengaluru,92572,Postgraduate,Divorced,2026-02-05,Inactive
CUST01033,Customer 1033,customer1033@example.com,Female,56,France,London,170383,PhD,Divorced,2026-06-27,Active
CUST01034,Customer 1034,customer1034@example.com,Male,34,Germany,Mumbai,122023,Graduate,Single,2025-08-05,Active
CUST01035,Customer 1035,customer1035@example.com,Male,21,Singapore,Berlin,219566,High School,Single,2026-01-06,Inactive
CUST01036,Customer 1036,customer1036@example.com,Other,56,Germany,Pune,92172,Graduate,Divorced,2025-01-12,Inactive
CUST01037,Customer 1037,customer1037@example.com,Other,64,India,Hyderabad,163877,High School,Single,2026-06-12,Active
CUST01038,Customer 1038,customer1038@example.com,Male,18,UK,Delhi,196717,Graduate,Married,2025-02-05,Active
CUST01039,Customer 1039,customer1039@example.com,Male,40,India,Berlin,245570,PhD,Divorced,2025-11-19,Active
CUST01040,Customer 1040,customer1040@example.com,Male,61,Germany,Bengaluru,80185,PhD,Married,2025-07-29,Active
CUST01041,Customer 1041,customer1041@example.com,Female,54,France,Delhi,190061,PhD,Married,2025-01-22,Active
CUST01042,Customer 1042,customer1042@example.com,Male,62,Germany,Delhi,44074,High School,Single,2025-10-03,Inactive
CUST01043,Customer 1043,customer1043@example.com,Male,39,France,Mumbai,147272,High School,Married,2026-07-12,Active
CUST01044,Customer 1044,customer1044@example.com,Female,37,UK,Berlin,118105,Graduate,Divorced,2025-04-10,Inactive
CUST01045,Customer 1045,customer1045@example.com,Male,54,Australia,Berlin,240674,Graduate,Divorced,2025-06-24,Active
CUST01046,Customer 1046,customer1046@example.com,Other,25,France,Pune,199011,High School,Married,2025-04-23,Inactive
CUST01047,Customer 1047,customer1047@example.com,Other,30,Australia,Delhi,233632,High School,Single,2025-03-16,Inactive
CUST01048,Customer 1048,customer1048@example.com,Other,49,USA,New York,216377,PhD,Married,2025-05-18,Inactive
CUST01049,Customer 1049,customer1049@example.com,Male,52,France,Bengaluru,117401,Graduate,Married,2025-12-07,Inactive
CUST01050,Customer 1050,customer1050@example.com,Other,24,India,Delhi,190003,High School,Divorced,2026-04-11,Active
CUST01051,Customer 1051,customer1051@example.com,Other,44,UK,London,31855,Postgraduate,Married,2026-02-16,Inactive
CUST01052,Customer 1052,customer1052@example.com,Male,36,Germany,Coimbatore,150525,Postgraduate,Single,2026-04-05,Inactive
CUST01053,Customer 1053,customer1053@example.com,Other,44,India,Mumbai,35642,Postgraduate,Married,2026-03-03,Active
CUST01054,Customer 1054,customer1054@example.com,Female,67,India,Pune,187943,High School,Married,2025-08-17,Active
CUST01055,Customer 1055,customer1055@example.com,Other,21,Singapore,London,242513,Graduate,Married,2026-06-21,Inactive
CUST01056,Customer 1056,customer1056@example.com,Female,69,India,Pune,178313,Graduate,Married,2025-04-13,Active
CUST01057,Customer 1057,customer1057@example.com,Other,41,India,New York,213986,Graduate,Married,2026-02-22,Inactive
CUST01058,Customer 1058,customer1058@example.com,Male,58,Australia,Berlin,77732,Postgraduate,Divorced,2025-03-08,Inactive
CUST01059,Customer 1059,customer1059@example.com,Female,40,Germany,London,248629,Postgraduate,Married,2026-04-02,Active
CUST01060,Customer 1060,customer1060@example.com,Male,34,USA,Coimbatore,148921,Postgraduate,Married,2025-02-21,Inactive
CUST01061,Customer 1061,customer1061@example.com,Male,58,UK,Coimbatore,176752,PhD,Married,2025-05-09,Inactive
CUST01062,Customer 1062,customer1062@example.com,Male,53,USA,Hyderabad,198387,High School,Married,2025-08-22,Active
CUST01063,Customer 1063,customer1063@example.com,Female,25,USA,London,168909,High School,Divorced,2026-02-18,Inactive
CUST01064,Customer 1064,customer1064@example.com,Male,54,USA,Hyderabad,96352,Postgraduate,Single,2025-01-28,Active
CUST01065,Customer 1065,customer1065@example.com,Other,57,UK,Hyderabad,162572,Postgraduate,Married,2025-06-03,Active
CUST01066,Customer 1066,customer1066@example.com,Female,38,USA,Coimbatore,172144,PhD,Single,2025-07-18,Inactive
CUST01067,Customer 1067,customer1067@example.com,Other,66,UK,Hyderabad,217901,Postgraduate,Single,2026-03-12,Inactive
CUST01068,Customer 1068,customer1068@example.com,Other,51,Singapore,Pune,133333,High School,Married,2026-07-28,Active
CUST01069,Customer 1069,customer1069@example.com,Male,35,Singapore,Mumbai,137905,High School,Divorced,2026-01-02,Active
CUST01070,Customer 1070,customer1070@example.com,Male,18,India,Bengaluru,138211,Postgraduate,Divorced,2025-10-30,Active
CUST01071,Customer 1071,customer1071@example.com,Female,53,India,Chennai,50744,High School,Divorced,2025-07-20,Active
CUST01072,Customer 1072,customer1072@example.com,Female,28,USA,Bengaluru,45262,Postgraduate,Married,2026-05-06,Active
CUST01073,Customer 1073,customer1073@example.com,Male,57,Germany,Mumbai,29597,High School,Divorced,2025-03-05,Inactive
CUST01074,Customer 1074,customer1074@example.com,Other,45,Australia,Chennai,174899,High School,Married,2025-03-19,Active
CUST01075,Customer 1075,customer1075@example.com,Female,42,Germany,Bengaluru,119243,Graduate,Single,2025-04-30,Active
CUST01076,Customer 1076,customer1076@example.com,Other,26,France,Delhi,219780,PhD,Divorced,2025-06-09,Active
CUST01077,Customer 1077,customer1077@example.com,Male,54,France,Berlin,183004,High School,Married,2025-10-03,Inactive
CUST01078,Customer 1078,customer1078@example.com,Other,26,Singapore,Pune,56822,High School,Divorced,2026-07-19,Inactive
CUST01079,Customer 1079,customer1079@example.com,Male,39,Australia,Chennai,47516,PhD,Single,2026-01-23,Inactive
CUST01080,Customer 1080,customer1080@example.com,Female,61,UK,New York,107374,Graduate,Single,2025-08-17,Active
CUST01081,Customer 1081,customer1081@example.com,Female,65,France,New York,232213,Graduate,Married,2025-05-07,Inactive
CUST01082,Customer 1082,customer1082@example.com,Other,69,UK,Berlin,35950,Postgraduate,Single,2026-01-22,Inactive
CUST01083,Customer 1083,customer1083@example.com,Male,67,Singapore,Bengaluru,67165,PhD,Married,2025-05-31,Inactive
CUST01084,Customer 1084,customer1084@example.com,Male,46,UK,Delhi,31667,PhD,Married,2026-08-05,Inactive
CUST01085,Customer 1085,customer1085@example.com,Female,28,UK,Delhi,118074,Graduate,Married,2025-10-12,Inactive
CUST01086,Customer 1086,customer1086@example.com,Female,61,France,Berlin,247674,PhD,Single,2025-11-25,Inactive
CUST01087,Customer 1087,customer1087@example.com,Male,59,Australia,Coimbatore,178836,High School,Single,2026-06-23,Inactive
CUST01088,Customer 1088,customer1088@example.com,Male,69,Germany,Chennai,136031,PhD,Divorced,2025-07-01,Inactive
CUST01089,Customer 1089,customer1089@example.com,Male,51,Singapore,Pune,57489,Graduate,Single,2025-10-09,Inactive
CUST01090,Customer 1090,customer1090@example.com,Female,25,UK,New York,104992,PhD,Married,2025-11-14,Inactive
CUST01091,Customer 1091,customer1091@example.com,Female,44,India,Mumbai,143022,PhD,Married,2025-06-11,Active
CUST01092,Customer 1092,customer1092@example.com,Female,41,France,Coimbatore,86847,High School,Single,2025-02-02,Inactive
CUST01093,Customer 1093,customer1093@example.com,Other,61,Singapore,Coimbatore,183639,Graduate,Single,2025-06-19,Active
CUST01094,Customer 1094,customer1094@example.com,Male,38,India,Coimbatore,245503,Postgraduate,Married,2025-03-08,Inactive
CUST01095,Customer 1095,customer1095@example.com,Other,35,UK,London,71337,PhD,Married,2026-02-07,Active
CUST01096,Customer 1096,customer1096@example.com,Other,22,Germany,London,81756,PhD,Divorced,2025-01-05,Inactive
CUST01097,Customer 1097,customer1097@example.com,Male,61,USA,Pune,53402,Postgraduate,Married,2025-07-08,Inactive
CUST01098,Customer 1098,customer1098@example.com,Male,57,France,Pune,188285,PhD,Single,2026-06-11,Inactive
CUST01099,Customer 1099,customer1099@example.com,Male,20,India,Chennai,128887,Graduate,Single,2025-12-05,Active
CUST01100,Customer 1100,customer1100@example.com,Male,40,France,Berlin,88845,High School,Married,2026-02-05,Inactive
CUST01101,Customer 1101,customer1101@example.com,Female,42,UK,Coimbatore,74316,Postgraduate,Married,2026-02-03,Inactive
CUST01102,Customer 1102,customer1102@example.com,Male,42,UK,Berlin,40860,High School,Single,2025-06-27,Active
CUST01103,Customer 1103,customer1103@example.com,Male,65,Germany,Mumbai,132135,Postgraduate,Divorced,2026-01-12,Active
CUST01104,Customer 1104,customer1104@example.com,Female,25,UK,Delhi,178737,Graduate,Married,2025-05-12,Inactive
CUST01105,Customer 1105,customer1105@example.com,Other,33,Singapore,Chennai,77881,High School,Married,2026-01-14,Inactive
CUST01106,Customer 1106,customer1106@example.com,Male,27,USA,New York,25366,High School,Single,2026-02-12,Inactive
CUST01107,Customer 1107,customer1107@example.com,Other,30,Australia,Pune,131498,PhD,Single,2026-06-07,Active
CUST01108,Customer 1108,customer1108@example.com,Female,65,India,Delhi,177044,Graduate,Married,2026-07-03,Active
CUST01109,Customer 1109,customer1109@example.com,Other,66,France,Chennai,102624,Graduate,Single,2025-01-15,Inactive
CUST01110,Customer 1110,customer1110@example.com,Male,20,Germany,Chennai,81334,PhD,Married,2025-06-28,Inactive
CUST01111,Customer 1111,customer1111@example.com,Female,50,UK,Hyderabad,59715,High School,Married,2025-11-23,Inactive
CUST01112,Customer 1112,customer1112@example.com,Other,30,USA,Bengaluru,192874,Postgraduate,Divorced,2025-07-11,Active
CUST01113,Customer 1113,customer1113@example.com,Male,28,India,London,218853,Postgraduate,Divorced,2026-01-04,Active
CUST01114,Customer 1114,customer1114@example.com,Other,33,Singapore,Coimbatore,198194,High School,Single,2026-05-25,Active
CUST01115,Customer 1115,customer1115@example.com,Female,28,Germany,Delhi,141592,PhD,Single,2025-06-03,Inactive
CUST01116,Customer 1116,customer1116@example.com,Female,43,Germany,London,187924,High School,Married,2026-06-17,Inactive
CUST01117,Customer 1117,customer1117@example.com,Female,69,Germany,Delhi,114306,High School,Divorced,2026-06-10,Active
CUST01118,Customer 1118,customer1118@example.com,Female,48,UK,Mumbai,30508,PhD,Single,2026-06-29,Active
CUST01119,Customer 1119,customer1119@example.com,Male,55,India,Coimbatore,107705,High School,Divorced,2025-02-13,Inactive
CUST01120,Customer 1120,customer1120@example.com,Other,43,Singapore,Delhi,183341,Graduate,Married,2025-06-24,Active
CUST01121,Customer 1121,customer1121@example.com,Female,18,Australia,Delhi,170652,High School,Married,2025-03-15,Active
CUST01122,Customer 1122,customer1122@example.com,Other,22,USA,Bengaluru,247783,Postgraduate,Divorced,2025-03-13,Active
CUST01123,Customer 1123,customer1123@example.com,Female,31,USA,Mumbai,249438,High School,Divorced,2025-02-01,Inactive
CUST01124,Customer 1124,customer1124@example.com,Female,30,USA,Delhi,79590,High School,Divorced,2025-09-20,Inactive
CUST01125,Customer 1125,customer1125@example.com,Female,61,Singapore,Hyderabad,27151,PhD,Married,2025-02-21,Inactive
CUST01126,Customer 1126,customer1126@example.com,Other,61,Australia,London,86703,Graduate,Married,2025-06-26,Active
CUST01127,Customer 1127,customer1127@example.com,Other,62,Germany,Berlin,222132,High School,Divorced,2026-08-08,Inactive
CUST01128,Customer 1128,customer1128@example.com,Other,51,UK,Pune,208044,Graduate,Single,2026-06-11,Inactive
CUST01129,Customer 1129,customer1129@example.com,Female,46,USA,Chennai,47219,Postgraduate,Divorced,2026-07-13,Active
CUST01130,Customer 1130,customer1130@example.com,Other,51,USA,London,61089,Postgraduate,Divorced,2025-01-22,Inactive
CUST01131,Customer 1131,customer1131@example.com,Female,39,France,New York,151793,Postgraduate,Single,2026-01-29,Active
CUST01132,Customer 1132,customer1132@example.com,Female,52,France,Berlin,173631,Graduate,Single,2026-01-13,Inactive
CUST01133,Customer 1133,customer1133@example.com,Other,59,UK,Bengaluru,246026,PhD,Single,2025-03-21,Inactive
CUST01134,Customer 1134,customer1134@example.com,Male,57,Singapore,Berlin,194881,PhD,Divorced,2026-06-25,Inactive
CUST01135,Customer 1135,customer1135@example.com,Other,49,Australia,Hyderabad,72667,Postgraduate,Single,2025-08-30,Inactive
CUST01136,Customer 1136,customer1136@example.com,Male,21,Singapore,Coimbatore,33361,Graduate,Divorced,2026-08-06,Inactive
CUST01137,Customer 1137,customer1137@example.com,Female,55,UK,Delhi,167564,PhD,Divorced,2025-03-09,Inactive
CUST01138,Customer 1138,customer1138@example.com,Female,37,USA,Berlin,149597,Graduate,Divorced,2026-01-23,Active
CUST01139,Customer 1139,customer1139@example.com,Female,56,Singapore,Chennai,232395,PhD,Single,2025-03-19,Active
CUST01140,Customer 1140,customer1140@example.com,Female,46,India,New York,154572,Postgraduate,Single,2026-07-21,Inactive
CUST01141,Customer 1141,customer1141@example.com,Female,63,France,Pune,137779,Graduate,Married,2025-12-29,Active
CUST01142,Customer 1142,customer1142@example.com,Female,35,Singapore,Bengaluru,93274,Graduate,Single,2025-02-15,Inactive
CUST01143,Customer 1143,customer1143@example.com,Female,66,USA,London,44410,Postgraduate,Married,2025-05-09,Inactive
CUST01144,Customer 1144,customer1144@example.com,Female,61,UK,Pune,222178,Graduate,Divorced,2025-08-03,Active
CUST01145,Customer 1145,customer1145@example.com,Other,35,USA,Chennai,210865,PhD,Single,2025-01-08,Inactive
CUST01146,Customer 1146,customer1146@example.com,Female,43,Australia,New York,61618,PhD,Divorced,2025-01-06,Active
CUST01147,Customer 1147,customer1147@example.com,Female,45,UK,Berlin,183376,High School,Married,2026-07-06,Active
CUST01148,Customer 1148,customer1148@example.com,Other,57,Australia,Coimbatore,106944,Postgraduate,Divorced,2026-08-08,Inactive
CUST01149,Customer 1149,customer1149@example.com,Other,53,France,Chennai,123333,Postgraduate,Divorced,2025-11-16,Active
CUST01150,Customer 1150,customer1150@example.com,Male,62,UK,New York,215951,High School,Divorced,2026-06-23,Active
CUST01151,Customer 1151,customer1151@example.com,Other,37,Germany,Delhi,214456,Graduate,Married,2026-01-26,Active
CUST01152,Customer 1152,customer1152@example.com,Male,44,USA,New York,67894,Graduate,Divorced,2025-01-17,Inactive
CUST01153,Customer 1153,customer1153@example.com,Male,40,Germany,Pune,94212,Graduate,Married,2026-03-02,Active
CUST01154,Customer 1154,customer1154@example.com,Other,65,USA,Berlin,209810,Postgraduate,Divorced,2025-01-11,Active
CUST01155,Customer 1155,customer1155@example.com,Male,33,Australia,Coimbatore,231324,PhD,Single,2026-05-02,Active
CUST01156,Customer 1156,customer1156@example.com,Other,48,India,Chennai,42790,PhD,Single,2025-08-07,Inactive
CUST01157,Customer 1157,customer1157@example.com,Other,24,India,Bengaluru,212559,Graduate,Divorced,2025-03-26,Active
CUST01158,Customer 1158,customer1158@example.com,Other,62,Singapore,Bengaluru,135077,Postgraduate,Single,2025-06-04,Active
CUST01159,Customer 1159,customer1159@example.com,Other,37,Singapore,Pune,157820,PhD,Married,2026-02-12,Inactive
CUST01160,Customer 1160,customer1160@example.com,Other,35,India,Hyderabad,41949,Postgraduate,Single,2026-05-20,Inactive
CUST01161,Customer 1161,customer1161@example.com,Male,48,France,Hyderabad,178081,High School,Divorced,2025-12-07,Inactive
CUST01162,Customer 1162,customer1162@example.com,Other,43,Singapore,Bengaluru,177528,PhD,Single,2025-04-06,Active
CUST01163,Customer 1163,customer1163@example.com,Male,62,France,Mumbai,174109,PhD,Single,2026-06-21,Active
CUST01164,Customer 1164,customer1164@example.com,Male,45,Australia,Bengaluru,202886,High School,Divorced,2026-04-17,Active
CUST01165,Customer 1165,customer1165@example.com,Male,44,France,Mumbai,237863,PhD,Divorced,2025-09-02,Active
CUST01166,Customer 1166,customer1166@example.com,Female,23,Singapore,Coimbatore,216219,High School,Single,2025-11-27,Active
CUST01167,Customer 1167,customer1167@example.com,Other,19,Australia,Delhi,192577,Postgraduate,Married,2026-07-29,Inactive
CUST01168,Customer 1168,customer1168@example.com,Male,38,Germany,Bengaluru,245784,PhD,Married,2025-08-13,Active
CUST01169,Customer 1169,customer1169@example.com,Other,69,France,New York,176772,PhD,Divorced,2025-01-16,Inactive
CUST01170,Customer 1170,customer1170@example.com,Female,65,Singapore,London,176204,PhD,Divorced,2025-03-28,Inactive
CUST01171,Customer 1171,customer1171@example.com,Female,50,USA,Berlin,146963,High School,Single,2026-08-18,Active
CUST01172,Customer 1172,customer1172@example.com,Other,50,UK,Berlin,198039,Postgraduate,Married,2026-03-17,Inactive
CUST01173,Customer 1173,customer1173@example.com,Female,38,India,London,41059,Graduate,Divorced,2026-01-04,Inactive
CUST01174,Customer 1174,customer1174@example.com,Female,27,France,New York,138796,PhD,Married,2025-07-12,Active
CUST01175,Customer 1175,customer1175@example.com,Other,18,Germany,Pune,120697,Graduate,Married,2025-09-19,Active
CUST01176,Customer 1176,customer1176@example.com,Female,35,Germany,Coimbatore,230366,High School,Single,2025-01-23,Inactive
CUST01177,Customer 1177,customer1177@example.com,Female,34,Germany,Bengaluru,41326,PhD,Single,2025-08-10,Active
CUST01178,Customer 1178,customer1178@example.com,Male,27,UK,Bengaluru,169846,High School,Single,2026-01-07,Active
CUST01179,Customer 1179,customer1179@example.com,Male,31,Singapore,New York,66474,Postgraduate,Married,2026-06-24,Active
CUST01180,Customer 1180,customer1180@example.com,Male,19,France,Chennai,223799,PhD,Divorced,2026-07-04,Active
CUST01181,Customer 1181,customer1181@example.com,Male,49,Australia,Coimbatore,216668,High School,Single,2026-05-05,Active
CUST01182,Customer 1182,customer1182@example.com,Male,66,Australia,Berlin,77976,High School,Married,2025-01-13,Inactive
CUST01183,Customer 1183,customer1183@example.com,Other,53,USA,Hyderabad,221134,PhD,Single,2026-04-29,Inactive
CUST01184,Customer 1184,customer1184@example.com,Male,41,India,New York,136766,Postgraduate,Single,2025-05-11,Inactive
CUST01185,Customer 1185,customer1185@example.com,Female,39,Australia,Chennai,243485,High School,Divorced,2026-01-03,Inactive
CUST01186,Customer 1186,customer1186@example.com,Other,33,USA,Berlin,189209,PhD,Divorced,2026-07-19,Inactive
CUST01187,Customer 1187,customer1187@example.com,Other,25,India,Coimbatore,32754,PhD,Married,2026-06-14,Inactive
CUST01188,Customer 1188,customer1188@example.com,Female,49,Singapore,Hyderabad,70612,Graduate,Single,2026-01-31,Active
CUST01189,Customer 1189,customer1189@example.com,Male,47,Australia,Chennai,115809,Postgraduate,Single,2025-06-28,Active
CUST01190,Customer 1190,customer1190@example.com,Other,18,France,Hyderabad,72551,PhD,Single,2025-11-07,Active
CUST01191,Customer 1191,customer1191@example.com,Male,39,Australia,Coimbatore,54797,Graduate,Single,2026-02-24,Inactive
CUST01192,Customer 1192,customer1192@example.com,Other,32,India,London,245060,PhD,Divorced,2025-11-03,Inactive
CUST01193,Customer 1193,customer1193@example.com,Other,26,UK,Delhi,220539,PhD,Single,2025-08-30,Inactive
CUST01194,Customer 1194,customer1194@example.com,Male,54,Singapore,Berlin,122787,Postgraduate,Married,2025-08-29,Active
CUST01195,Customer 1195,customer1195@example.com,Other,45,France,Bengaluru,73381,Graduate,Single,2025-12-24,Active
CUST01196,Customer 1196,customer1196@example.com,Male,50,France,Berlin,65908,High School,Married,2025-01-22,Active
CUST01197,Customer 1197,customer1197@example.com,Male,55,India,New York,231049,Graduate,Divorced,2026-08-18,Active
CUST01198,Customer 1198,customer1198@example.com,Other,69,India,London,99579,PhD,Married,2025-03-02,Inactive
CUST01199,Customer 1199,customer1199@example.com,Other,59,UK,Chennai,27834,PhD,Married,2026-08-10,Active
CUST01200,Customer 1200,customer1200@example.com,Male,50,India,Coimbatore,114410,High School,Divorced,2025-01-22,Inactive
CUST01201,Customer 1201,customer1201@example.com,Other,63,UK,Mumbai,127226,Postgraduate,Divorced,2025-11-02,Inactive
CUST01202,Customer 1202,customer1202@example.com,Other,42,France,Chennai,165194,PhD,Married,2025-09-06,Active
CUST01203,Customer 1203,customer1203@example.com,Other,69,Australia,Chennai,101205,High School,Single,2025-12-09,Inactive
CUST01204,Customer 1204,customer1204@example.com,Male,57,USA,Pune,232679,Graduate,Married,2025-09-16,Active
CUST01205,Customer 1205,customer1205@example.com,Male,51,UK,Hyderabad,169796,High School,Single,2025-01-10,Active
CUST01206,Customer 1206,customer1206@example.com,Other,64,UK,Delhi,246983,Postgraduate,Married,2026-08-11,Inactive
CUST01207,Customer 1207,customer1207@example.com,Other,44,USA,London,107579,High School,Divorced,2026-02-15,Inactive
CUST01208,Customer 1208,customer1208@example.com,Other,55,Australia,Chennai,171632,Postgraduate,Married,2026-04-10,Active
CUST01209,Customer 1209,customer1209@example.com,Female,32,UK,Coimbatore,107201,PhD,Single,2025-03-25,Inactive
CUST01210,Customer 1210,customer1210@example.com,Male,68,Singapore,London,182483,PhD,Single,2025-02-08,Active
CUST01211,Customer 1211,customer1211@example.com,Other,50,Singapore,Bengaluru,192779,High School,Married,2025-08-25,Active
CUST01212,Customer 1212,customer1212@example.com,Male,58,Germany,Hyderabad,97411,PhD,Married,2025-07-12,Active
CUST01213,Customer 1213,customer1213@example.com,Female,41,UK,Delhi,235977,Graduate,Divorced,2026-04-12,Active
CUST01214,Customer 1214,customer1214@example.com,Other,63,USA,Pune,217861,Graduate,Single,2026-06-19,Inactive
CUST01215,Customer 1215,customer1215@example.com,Female,21,Australia,Chennai,226262,High School,Married,2025-09-12,Inactive
CUST01216,Customer 1216,customer1216@example.com,Male,23,Germany,Chennai,74004,PhD,Married,2026-04-03,Inactive
CUST01217,Customer 1217,customer1217@example.com,Male,44,Australia,Mumbai,186517,PhD,Divorced,2025-02-05,Inactive
CUST01218,Customer 1218,customer1218@example.com,Female,56,USA,Pune,48935,High School,Married,2026-03-19,Active
CUST01219,Customer 1219,customer1219@example.com,Other,60,Singapore,Chennai,48739,High School,Married,2025-03-01,Inactive
CUST01220,Customer 1220,customer1220@example.com,Female,40,France,Chennai,243983,PhD,Married,2026-02-03,Active
CUST01221,Customer 1221,customer1221@example.com,Other,51,France,New York,59402,PhD,Divorced,2025-08-16,Inactive
CUST01222,Customer 1222,customer1222@example.com,Male,46,India,Mumbai,219432,Graduate,Single,2025-09-05,Inactive
CUST01223,Customer 1223,customer1223@example.com,Other,67,India,New York,121931,High School,Divorced,2025-06-14,Inactive
CUST01224,Customer 1224,customer1224@example.com,Other,52,Australia,New York,93320,PhD,Married,2025-08-29,Inactive
CUST01225,Customer 1225,customer1225@example.com,Female,39,UK,Delhi,41537,Postgraduate,Divorced,2026-06-06,Active
CUST01226,Customer 1226,customer1226@example.com,Other,68,UK,Mumbai,176914,High School,Divorced,2026-04-28,Inactive
CUST01227,Customer 1227,customer1227@example.com,Female,23,France,Hyderabad,187300,Postgraduate,Married,2025-07-22,Inactive
CUST01228,Customer 1228,customer1228@example.com,Female,69,Australia,Berlin,130079,PhD,Married,2025-06-25,Active
CUST01229,Customer 1229,customer1229@example.com,Other,26,Singapore,London,207238,High School,Married,2025-10-31,Inactive
CUST01230,Customer 1230,customer1230@example.com,Other,32,Germany,Mumbai,97704,PhD,Single,2026-02-13,Inactive
CUST01231,Customer 1231,customer1231@example.com,Other,60,Singapore,Delhi,149128,Postgraduate,Single,2025-04-19,Active
CUST01232,Customer 1232,customer1232@example.com,Male,56,UK,Mumbai,89524,Graduate,Married,2026-03-09,Inactive
CUST01233,Customer 1233,customer1233@example.com,Other,68,France,Coimbatore,156001,Graduate,Married,2026-07-20,Active
CUST01234,Customer 1234,customer1234@example.com,Male,56,Germany,New York,55606,High School,Divorced,2026-05-19,Inactive
CUST01235,Customer 1235,customer1235@example.com,Female,51,France,New York,132138,Graduate,Married,2025-11-23,Active
CUST01236,Customer 1236,customer1236@example.com,Female,36,India,Pune,148597,Postgraduate,Single,2025-07-10,Active
CUST01237,Customer 1237,customer1237@example.com,Female,18,UK,Berlin,150222,Postgraduate,Single,2025-07-12,Inactive
CUST01238,Customer 1238,customer1238@example.com,Other,24,Australia,New York,125484,PhD,Married,2026-03-19,Inactive
CUST01239,Customer 1239,customer1239@example.com,Other,33,India,Chennai,169804,Postgraduate,Married,2025-09-29,Inactive
CUST01240,Customer 1240,customer1240@example.com,Male,20,India,London,140242,Graduate,Married,2025-03-05,Active
CUST01241,Customer 1241,customer1241@example.com,Male,44,France,Delhi,88728,PhD,Divorced,2026-02-08,Inactive
CUST01242,Customer 1242,customer1242@example.com,Male,58,India,Mumbai,73455,High School,Single,2025-03-24,Active
